arpu_6,arpu_7,arpu_8,onnet_mou_6,onnet_mou_7,onnet_mou_8,offnet_mou_6,offnet_mou_7,offnet_mou_8,roam_ic_mou_6,roam_ic_mou_7,roam_ic_mou_8,roam_og_mou_6,roam_og_mou_7,roam_og_mou_8,loc_og_t2t_mou_6,loc_og_t2t_mou_7,loc_og_t2t_mou_8,loc_og_t2m_mou_6,loc_og_t2m_mou_7,loc_og_t2m_mou_8,loc_og_t2f_mou_6,loc_og_t2f_mou_7,loc_og_t2f_mou_8,loc_og_t2c_mou_6,loc_og_t2c_mou_7,loc_og_t2c_mou_8,loc_og_mou_6,loc_og_mou_7,loc_og_mou_8,std_og_t2t_mou_6,std_og_t2t_mou_7,std_og_t2t_mou_8,std_og_t2m_mou_6,std_og_t2m_mou_7,std_og_t2m_mou_8,std_og_t2f_mou_6,std_og_t2f_mou_7,std_og_t2f_mou_8,std_og_mou_6,std_og_mou_7,std_og_mou_8,isd_og_mou_6,isd_og_mou_7,isd_og_mou_8,spl_og_mou_6,spl_og_mou_7,spl_og_mou_8,og_others_6,og_others_7,og_others_8,total_og_mou_6,total_og_mou_7,total_og_mou_8,loc_ic_t2t_mou_6,loc_ic_t2t_mou_7,loc_ic_t2t_mou_8,loc_ic_t2m_mou_6,loc_ic_t2m_mou_7,loc_ic_t2m_mou_8,loc_ic_t2f_mou_6,loc_ic_t2f_mou_7,loc_ic_t2f_mou_8,loc_ic_mou_6,loc_ic_mou_7,loc_ic_mou_8,std_ic_t2t_mou_6,std_ic_t2t_mou_7,std_ic_t2t_mou_8,std_ic_t2m_mou_6,std_ic_t2m_mou_7,std_ic_t2m_mou_8,std_ic_t2f_mou_6,std_ic_t2f_mou_7,std_ic_t2f_mou_8,std_ic_mou_6,std_ic_mou_7,std_ic_mou_8,total_ic_mou_6,total_ic_mou_7,total_ic_mou_8,spl_ic_mou_6,spl_ic_mou_7,spl_ic_mou_8,isd_ic_mou_6,isd_ic_mou_7,isd_ic_mou_8,ic_others_6,ic_others_7,ic_others_8,last_day_rch_amt_6,last_day_rch_amt_7,last_day_rch_amt_8,night_pck_user_6,night_pck_user_7,night_pck_user_8,monthly_2g_6,monthly_2g_7,monthly_2g_8,monthly_3g_6,monthly_3g_7,monthly_3g_8,fb_user_6,fb_user_7,fb_user_8,aon,aug_vbc_3g,jul_vbc_3g,jun_vbc_3g,average_recharge_amount,churn,total_amount_spent_8,total_data_mb_6,total_data_mb_7,total_data_mb_8,total_recharge_count_6,total_recharge_count_7,total_recharge_count_8,total_arpu_data_6,total_arpu_data_7,total_arpu_data_8,total_sachet_data_6,total_sachet_data_7,total_sachet_data_8
883.4010000000001,1082.027,759.0269999999999,253.98,287.11,203.61,908.58,1003.49,842.68,0.0,0.0,0.0,0.0,0.0,0.0,253.98,278.26,203.61,535.63,414.86,332.68,12.26,40.58,13.26,102.88,71.23,70.08,801.88,733.71,549.56,0.0,8.85,0.0,175.01,427.66,271.16,0.0,0.0,0.0,175.01,436.51,271.16,0.0,0.0,0.06,228.04,187.94,295.64,0.0,0.0,0.0,1204.94,1358.18,1116.44,124.56,211.71,118.29,1088.94,1185.91,805.63,9.33,33.49,28.38,1222.84,1431.13,952.31,0.0,1.03,0.0,53.03,152.64,73.31,0.0,1.05,0.21,53.03,154.73,73.53,1281.38,1588.46,1026.34,0.0,0.0,0.03,0.0,0.0,0.0,5.49,2.59,0.46,110,110,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,902,0.0,0.0,0.0,1067.5,0,1102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
143.313,80.257,118.036,4.35,0.0,0.0,10.39,0.0,0.0,0.0,0.0,0.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,3.56,0.0,0.0,3.19,18.31,10.54,16.04,34.98,25.94,0.0,0.0,0.0,19.24,53.29,36.49,0.0,0.11,9.99,2.11,7.41,32.24,0.0,0.0,0.0,2.11,7.53,42.24,49.46,124.98,95.24,0.0,0.0,0.0,0.7,64.14,16.5,27.4,0.0,0.0,41,25,41,0,0,0,0,0,0,0,0,0,1,1,1,315,209.94,103.13,292.58,620.0,0,700.0,355.21000000000004,355.28999999999996,359.54999999999995,9.0,3.0,9.0,329.03999999999996,120.80000000000001,315.0,7,5,7
659.587,398.875,621.127,995.39,453.39,590.31,185.74,239.63,310.48,0.0,0.0,0.0,0.0,0.0,0.0,984.54,441.78,589.96,181.71,226.74,247.13,0.65,0.0,25.39,0.0,6.65,0.0,1166.91,668.53,862.49,10.85,11.61,0.35,0.0,0.0,0.0,3.38,5.86,20.71,14.23,17.48,21.06,0.0,0.0,0.0,0.0,7.01,17.23,0.0,0.0,0.0,1181.14,693.03,900.79,163.16,68.78,52.83,198.08,229.41,210.94,6.33,25.66,75.73,367.58,323.86,339.51,0.66,3.26,16.89,0.0,0.0,0.0,0.0,3.88,8.39,0.66,7.14,25.29,399.86,332.11,370.68,0.16,0.0,0.0,31.44,1.1,5.68,0.0,0.0,0.18,110,130,0,0,0,0,0,0,0,1,1,1,1,1,1,467,65.85,6.46,0.0,856.0,0,1021.0,1095.56,518.53,953.8,3.0,3.0,3.0,636.15,366.22999999999996,452.03000000000003,0,0,1
596.3009999999999,146.07299999999998,0.0,55.19,3.26,0.0,45.51,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.19,3.26,0.0,43.83,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.38,2.71,0.0,1.29,0.0,0.0,102.01,18.33,0.0,50.01,16.66,0.0,160.68,58.53,0.0,5.06,0.4,0.0,215.76,75.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,1.13,0.0,0.0,217.04,75.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,154,30,0,0,-1,-1,1,0,0,0,0,0,1,-1,-1,332,0.0,0.0,0.0,644.0,1,0.0,569.0,0.0,0.0,3.0,0.0,0.0,183.85999999999999,0.0,0.0,2,0,0
1173.256,563.502,990.443,53.39,17.56,39.08,1144.41,615.63,1153.08,0.0,0.0,0.0,0.0,0.0,0.0,53.39,17.56,38.94,1059.38,459.99,1060.16,6.09,10.34,1.69,0.0,0.0,0.0,1118.88,487.91,1100.81,0.0,0.0,0.13,78.93,145.28,91.21,0.0,0.0,0.0,78.93,145.28,91.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.81,633.19,1192.16,254.71,456.94,347.46,1072.33,671.74,1035.36,507.33,401.11,193.89,1834.38,1529.81,1576.73,0.26,0.51,0.26,0.71,0.08,1.18,0.0,2.91,1.58,0.98,3.51,3.03,1835.36,1533.33,1579.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,110,179,0,-1,0,0,0,0,1,0,2,1,-1,1,2954,253.66,0.0,48.55,922.0,0,2058.0,396.0,0.0,954.6800000000001,3.0,0.0,6.0,371.19,0.0,589.61,0,0,0
521.253,316.455,374.629,236.31,144.14,241.69,199.39,187.39,105.28,0.0,0.0,0.0,0.0,0.0,0.0,2.83,1.01,3.74,54.14,32.98,51.74,0.0,0.0,0.0,0.0,33.46,0.0,56.98,33.99,55.49,233.48,143.13,237.94,133.16,82.84,53.53,0.0,0.0,0.0,366.64,225.98,291.48,0.0,0.0,0.0,12.08,71.56,0.0,0.1,0.0,0.0,435.81,331.54,346.98,3.28,2.06,5.51,52.08,81.38,95.31,0.0,0.36,5.49,55.36,83.81,106.33,33.63,51.63,65.96,0.06,1.26,2.18,0.0,0.0,0.0,33.69,52.89,68.14,89.26,136.71,174.73,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,30,20,30,0,0,-1,0,0,0,0,0,0,1,1,-1,516,0.0,0.0,0.0,970.0,0,420.0,470.6,164.56,0.0,9.0,3.0,0.0,205.91000000000003,66.35,0.0,9,3,0
424.904,382.716,569.31,77.73,110.58,94.74,408.51,325.23,488.48,0.0,0.0,0.0,0.0,0.0,0.0,77.73,108.64,94.74,322.96,174.26,370.74,67.34,95.06,89.04,4.5,0.0,6.3,468.04,377.98,554.54,0.0,1.93,0.0,9.01,55.89,22.38,0.0,0.0,0.0,9.01,57.83,22.38,0.0,0.0,0.0,9.18,0.0,6.3,0.0,0.0,0.0,486.24,435.81,583.23,49.29,68.78,45.41,172.36,163.28,136.81,24.44,25.79,27.84,246.11,257.86,210.08,0.0,0.0,0.0,3.46,8.58,8.98,0.0,0.0,2.35,3.46,8.58,11.33,249.58,295.36,221.41,0.0,0.0,0.0,0.0,28.91,0.0,0.0,0.0,0.0,110,0,144,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2012,0.0,0.0,0.0,528.5,0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
981.3860000000001,752.0989999999999,841.507,1095.53,2071.06,1360.69,218.69,331.03,738.46,0.0,0.0,0.0,0.0,0.0,0.0,708.09,1569.88,1269.01,179.96,123.61,138.59,16.64,0.45,2.2,0.0,0.0,0.25,904.71,1693.94,1409.81,387.43,501.18,91.68,22.08,206.96,597.41,0.0,0.0,0.0,409.51,708.14,689.09,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1314.23,2402.09,2099.16,69.93,49.39,30.89,468.11,284.63,432.69,38.19,8.23,9.63,576.24,342.26,473.23,2.89,1.24,1.81,10.48,12.89,27.98,0.0,0.0,0.0,13.38,14.14,29.79,591.46,356.41,522.39,0.0,0.0,0.0,1.83,0.0,17.89,0.0,0.0,1.46,102,0,150,0,0,0,0,0,1,1,1,0,1,1,1,1218,147.38,664.95,13.39,1597.0,0,1214.0,705.0300000000001,1521.07,236.05,3.0,3.0,0.0,690.5699999999999,652.61,80.18,1,1,0
740.191,496.027,480.94,442.79,128.48,57.99,176.34,143.39,20.94,0.0,0.0,0.0,0.0,0.0,0.0,438.74,127.68,57.99,164.24,132.49,16.96,11.59,0.48,0.0,0.0,0.0,1.83,614.59,260.66,74.96,4.05,0.8,0.0,0.5,8.51,0.0,0.0,1.35,2.15,4.55,10.66,2.15,0.0,0.26,0.0,0.0,0.28,1.83,0.0,0.0,0.0,619.14,271.88,78.94,13.94,17.66,17.98,67.79,41.38,79.69,1.14,8.59,3.81,82.89,67.64,101.49,2.18,5.28,4.31,7.93,6.31,10.21,0.65,0.0,0.0,10.76,11.59,14.53,93.66,79.24,116.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,0,200,0,0,0,1,0,1,0,0,0,1,1,1,1022,334.97,522.65,437.98,954.5,0,758.0,686.0600000000001,914.0899999999999,605.51,0.0,3.0,0.0,0.02,429.27,683.9000000000001,0,3,0
8.966000000000001,689.916,857.387,0.0,92.16,72.49,1.31,1634.99,2136.11,11.66,6.56,0.0,1.31,0.0,0.0,0.0,60.99,72.49,0.0,52.13,67.89,0.0,0.0,0.0,0.0,0.0,19.75,0.0,113.13,140.39,0.0,31.16,0.0,0.0,1582.86,2042.28,0.0,0.0,0.0,0.0,1614.03,2042.28,0.0,0.0,0.0,0.0,1.18,28.59,0.0,0.0,0.0,0.0,1728.34,2211.28,0.0,62.46,81.71,0.0,77.58,85.66,0.0,0.0,0.46,0.0,140.04,167.84,0.0,0.0,0.0,0.0,1.09,0.98,0.0,0.0,0.0,0.0,1.09,0.98,0.0,141.14,168.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,110,130,-1,0,-1,0,0,0,0,1,0,-1,0,-1,1307,0.0,0.0,0.0,503.0,0,1075.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0
322.57,303.77299999999997,380.26199999999994,4.16,27.58,25.48,175.34,169.11,304.84,0.0,0.0,0.0,0.0,0.0,0.0,4.16,27.58,25.48,157.86,153.96,289.41,17.48,15.14,8.69,0.0,0.0,6.73,179.51,196.69,323.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,6.73,0.0,0.0,0.0,179.51,196.69,331.99,24.16,20.16,13.48,81.14,119.88,143.88,1.68,5.11,17.74,106.99,145.16,175.11,0.56,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.36,107.56,145.16,175.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,250,0,0,0,0,1,0,0,0,0,1,1,1,1,3299,452.14,106.5,126.66,823.0,0,488.0,276.84,349.60999999999996,948.95,0.0,3.0,3.0,0.0,209.82000000000002,452.03000000000003,0,3,0
1001.929,401.75,781.0060000000001,66.83,19.48,92.89,1271.74,335.49,443.43,0.0,36.43,16.86,0.0,18.13,1.98,65.31,17.29,83.98,347.56,127.46,147.36,28.21,9.61,27.16,7.71,0.96,14.79,441.09,154.38,258.51,1.51,0.0,2.75,884.93,166.96,226.21,0.55,0.71,16.56,886.99,167.68,245.53,0.0,0.0,0.0,10.48,14.78,30.29,0.0,0.0,0.0,1338.58,336.84,534.34,22.16,1.96,11.41,351.61,160.41,124.34,27.98,30.91,17.66,401.76,193.29,153.43,1.08,0.0,0.2,699.24,1004.33,1536.56,0.0,1.83,0.21,700.33,1006.16,1536.98,1102.09,1199.46,1693.76,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,110,110,200,0,0,0,0,0,0,0,0,0,1,1,1,2869,569.93,223.24,807.93,1401.0,0,3447.0,1015.6100000000001,610.12,882.82,3.0,3.0,6.0,206.1,195.3,390.84000000000003,3,3,6
1542.158,1734.0420000000001,1347.585,608.14,660.88,586.83,2069.43,2572.94,1688.24,9.06,0.0,7.09,52.59,0.0,103.11,34.58,46.04,21.93,406.16,322.54,215.86,20.03,16.54,11.59,0.0,0.0,0.0,460.78,385.14,249.39,546.21,614.83,539.91,1328.28,1844.83,1177.68,278.99,389.01,204.96,2153.49,2848.68,1922.56,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,2624.98,3233.83,2171.96,7.18,11.49,42.69,272.83,221.34,131.99,1.86,1.71,6.74,281.88,234.56,181.44,372.94,263.13,155.84,295.24,237.16,170.76,194.24,139.16,135.38,862.44,639.46,461.99,1163.68,874.03,643.44,0.0,0.0,0.0,0.0,0.0,0.0,19.35,0.0,0.0,1000,550,550,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2477,5.68,0.0,0.0,1669.0,0,1754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
711.2639999999999,502.00199999999995,647.535,108.24,109.88,82.33,488.04,479.84,407.96,0.0,0.0,0.0,0.0,0.0,0.0,103.31,73.19,81.26,155.29,178.86,138.99,19.94,7.54,3.11,0.0,0.0,0.0,278.56,259.61,223.38,4.93,36.68,1.06,304.19,280.08,265.84,0.0,0.0,0.0,309.13,316.76,266.91,0.0,0.0,0.0,8.6,13.34,0.0,0.0,0.0,0.0,596.29,589.73,490.29,61.61,35.78,11.44,59.11,93.36,72.38,0.74,2.1,0.0,121.48,131.24,83.83,1.98,0.48,0.45,5.18,10.93,9.85,0.0,0.0,0.0,7.16,11.41,10.3,128.64,146.49,94.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,120,120,130,0,-1,0,0,0,1,1,0,0,1,-1,1,2015,79.53,568.63,345.24,792.0,0,928.0,3241.42,0.0,3070.4399999999996,3.0,0.0,0.0,648.16,0.0,69.9,0,0,0
558.849,887.428,1121.204,227.91,254.34,351.83,300.39,340.36,579.66,2.51,0.0,0.0,3.03,0.0,0.0,50.96,96.41,213.48,198.99,316.58,551.34,0.0,0.0,1.71,0.0,6.05,2.46,249.96,412.99,766.54,175.41,157.93,138.34,99.89,17.73,24.13,0.0,0.0,0.0,275.31,175.66,162.48,0.0,0.0,0.0,3.4,6.05,2.46,0.0,0.0,0.0,528.68,594.71,931.49,117.96,113.99,167.89,260.36,328.78,630.44,0.0,0.0,0.0,378.33,442.78,798.34,34.79,35.31,27.11,3.51,3.74,33.84,0.0,0.0,0.0,38.31,39.06,60.96,416.64,482.69,861.08,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.85,0.56,350,0,350,-1,0,0,0,0,1,0,1,0,-1,1,1,542,107.25,0.0,0.0,1162.0,0,2466.0,0.0,1943.64,936.64,0.0,3.0,0.0,0.0,701.25,28.76,0,1,3
651.318,352.602,574.812,114.43,66.38,60.73,211.83,110.33,360.44,0.0,14.86,2.36,0.0,7.86,2.15,88.16,48.06,31.84,154.63,65.09,291.53,6.46,3.63,2.38,0.0,0.0,0.0,249.26,116.79,325.76,26.26,17.39,28.11,50.73,13.59,62.53,0.0,21.04,2.61,76.99,52.04,93.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.26,168.84,419.03,142.28,0.48,77.86,202.28,91.01,191.13,20.93,4.6,21.14,365.49,96.09,290.14,0.0,4.58,16.69,45.59,15.93,75.99,11.33,0.0,12.94,56.93,20.51,105.64,541.41,175.73,479.38,0.18,0.0,0.0,117.44,58.98,75.59,1.34,0.13,7.98,198,198,200,0,0,0,2,1,1,0,0,0,1,1,1,1983,430.99,214.07,917.09,1137.0,0,796.0,2171.38,1792.2699999999998,1699.2199999999998,0.0,0.0,0.0,17.92,1.9,0.02,0,0,0
329.84,384.343,416.213,88.29,213.73,222.43,106.36,313.18,321.48,44.91,44.59,0.0,194.66,242.31,0.0,0.0,45.78,100.24,0.0,40.21,28.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.99,128.43,0.0,65.04,122.18,0.0,133.54,289.28,0.0,0.0,4.01,0.0,198.59,415.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.59,543.91,0.0,7.13,17.26,0.0,28.09,25.06,0.0,0.0,0.0,0.0,35.23,42.33,0.0,0.41,2.08,0.0,18.89,7.81,0.0,0.0,0.0,0.0,19.31,9.89,0.0,54.54,52.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,67,0,0,0,0,0,0,0,0,0,0,0,0,1203,0.0,0.0,0.0,755.5,0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,4
129.815,66.237,66.249,25.39,0.0,0.0,49.94,3.59,2.44,0.0,0.0,0.0,0.0,0.0,0.0,25.39,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,3.81,3.59,0.0,26.71,0.0,0.0,0.0,0.0,0.0,44.81,0.0,0.0,0.0,0.0,0.0,44.81,0.0,0.0,0.0,0.0,0.0,4.46,3.59,4.46,0.55,0.0,0.0,76.54,3.59,4.46,59.73,45.14,47.58,21.94,28.49,46.43,0.0,0.0,0.0,81.68,73.64,94.01,0.0,0.0,8.8,37.89,6.19,9.93,0.0,0.0,0.0,37.89,6.19,18.73,119.58,79.84,112.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,25,25,0,0,0,0,0,0,0,0,0,1,1,1,229,0.0,0.0,0.0,675.0,0,975.0,488.06,346.84,640.56,0.0,0.0,3.0,0.4,0.0,65.73,3,6,7
740.0189999999999,1168.0430000000001,1582.467,1212.68,1916.23,2712.38,254.39,552.63,709.94,0.0,0.0,0.0,0.0,0.0,0.0,54.44,182.73,124.66,116.53,323.29,387.41,94.93,191.51,239.61,0.0,0.0,0.0,265.91,697.54,751.69,1158.23,1732.94,2587.71,42.93,38.36,82.91,0.0,0.0,0.0,1201.16,1771.31,2670.63,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1467.36,2468.86,3422.33,46.91,55.19,88.31,55.53,109.33,68.84,1.34,5.2,0.0,103.79,169.73,157.16,46.33,93.21,37.31,19.71,1.08,10.01,0.0,0.0,1.51,66.04,94.29,48.84,169.84,264.03,206.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,150,239,-1,0,0,0,0,0,0,0,0,-1,0,0,3471,0.0,0.0,0.0,1081.0,0,2172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
745.133,341.05800000000005,136.817,594.59,108.64,77.66,81.91,33.46,27.19,0.0,0.0,0.0,0.0,0.0,0.0,594.59,108.64,77.66,81.91,26.81,19.96,0.0,1.75,0.0,0.0,0.86,7.23,676.51,137.21,97.63,0.0,0.0,0.0,0.0,0.53,0.0,0.0,3.5,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,0.86,7.23,0.0,0.0,0.0,676.51,142.11,104.86,16.93,48.66,45.58,57.03,41.54,41.36,0.0,0.0,0.0,73.96,90.21,86.94,0.0,0.0,0.0,1.41,3.01,0.0,0.0,0.0,0.0,1.41,3.01,0.0,75.56,95.99,87.33,0.0,0.0,0.0,0.01,0.0,0.0,0.16,2.76,0.38,252,0,17,0,0,0,0,0,0,2,1,0,1,1,1,1012,0.0,0.0,0.0,1230.5,0,204.0,2606.62,2215.3,1788.08,6.0,3.0,0.0,1272.6599999999999,636.53,0.82,0,0,3
494.98800000000006,385.69300000000004,320.134,15.11,10.89,15.53,52.94,46.39,54.66,0.0,0.0,0.0,0.0,0.0,0.0,3.21,10.89,15.53,42.79,41.58,34.38,3.78,1.58,2.86,0.0,0.0,0.0,49.79,54.06,52.78,11.89,0.0,0.0,6.36,0.0,0.0,0.0,0.0,8.95,18.26,0.0,8.95,0.0,0.0,0.0,0.0,3.23,9.59,0.0,0.0,0.0,68.06,57.29,71.33,9.49,8.06,10.68,41.98,42.13,20.53,1.09,3.58,7.48,52.58,53.78,38.69,0.0,0.0,0.0,2.98,0.0,0.0,0.0,1.28,1.38,2.98,1.28,1.38,56.06,55.06,45.73,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.65,7,23,41,1,1,1,0,0,0,0,0,0,1,1,1,1314,47.68,59.23,559.19,1690.0,0,1035.0,4489.24,1524.1899999999998,1135.4200000000003,24.0,12.0,15.0,999.38,688.8999999999999,551.78,16,8,10
1047.488,877.192,918.314,109.79,83.78,49.74,261.18,236.68,219.23,0.0,0.0,0.0,0.0,0.0,0.0,109.79,66.59,45.21,121.73,125.64,84.08,1.36,0.93,14.26,4.3,0.0,0.0,232.89,193.18,143.56,0.0,17.18,4.53,12.93,18.76,27.34,0.0,0.0,0.0,12.93,35.94,31.88,105.33,91.33,93.53,25.38,0.63,0.9,0.9,0.0,0.0,377.44,321.09,269.88,68.54,73.26,54.64,91.36,63.11,80.63,45.06,26.58,47.09,204.98,162.96,182.38,0.0,0.0,0.0,4.6,52.38,24.48,0.88,0.0,0.0,5.48,52.38,24.48,395.96,374.23,380.89,0.0,0.0,0.0,185.49,158.88,171.11,0.0,0.0,2.91,110,128,0,-1,0,-1,0,0,0,0,0,0,-1,1,-1,490,0.0,0.0,0.0,1190.5,0,958.0,0.0,102.72,0.0,0.0,0.0,0.0,0.0,73.6,0.0,0,1,0
340.265,479.99300000000005,310.567,30.78,76.66,30.56,189.49,154.04,140.69,0.0,0.0,0.0,0.0,0.0,0.0,30.78,76.66,30.56,174.21,140.34,135.23,1.63,1.04,0.0,13.65,11.76,4.45,206.63,218.06,165.79,0.0,0.0,0.0,0.0,0.88,1.01,0.0,0.0,0.0,0.0,0.88,1.01,0.0,0.0,0.0,13.65,11.76,4.45,0.0,0.0,0.0,220.28,230.71,171.26,40.84,96.56,44.63,175.28,220.68,155.83,14.61,28.41,14.26,230.74,345.66,214.73,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,231.73,347.54,214.73,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,50,145,86,0,0,0,1,0,0,0,2,1,1,1,1,2983,357.91,132.64,54.05,819.5,0,479.0,217.66,339.28999999999996,633.0200000000001,0.0,6.0,3.0,0.0,735.12,437.0899999999999,0,0,0
734.6410000000001,183.668,0.0,4.38,0.98,0.0,105.16,39.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.98,0.0,99.81,38.98,0.0,5.34,0.41,0.0,0.0,0.0,0.0,109.54,40.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.54,40.38,0.0,21.18,13.44,0.0,217.03,56.63,0.0,18.28,2.94,0.0,256.49,73.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.49,73.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,120,0,0,-1,-1,0,0,0,2,0,0,1,-1,-1,244,0.0,831.48,1223.04,996.0,1,0.0,1639.2800000000002,0.0,0.0,6.0,0.0,0.0,1297.5,0.0,0.0,0,0,0
213.833,618.4490000000001,0.0,0.0,169.34,0.0,0.0,302.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.01,0.0,0.0,102.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.79,0.0,0.0,138.33,0.0,0.0,199.54,0.0,0.0,0.0,0.0,0.0,337.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.68,0.0,2.73,21.28,13.89,15.13,22.06,18.93,2.9,0.0,29.53,20.76,43.34,62.36,0.81,100.38,0.41,29.28,42.93,24.09,0.0,0.0,0.0,30.09,143.31,24.51,51.01,222.34,171.38,0.0,0.31,0.0,0.0,35.36,84.44,0.14,0.0,0.05,0,252,0,0,0,-1,0,0,0,1,3,0,1,1,-1,780,138.14,163.91,304.64,1750.5,0,0.0,1000.8100000000001,1652.7499999999998,0.0,3.0,9.0,0.0,636.53,1272.96,0.0,0,0,0
9.091000000000001,437.801,525.943,1.5,103.73,82.38,1.86,94.51,89.41,0.0,0.0,0.0,0.0,0.0,0.0,1.5,103.73,82.38,1.86,50.73,56.46,0.0,1.66,0.0,0.0,19.36,14.89,3.36,156.13,138.84,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.0,0.0,0.56,43.79,22.29,0.0,0.0,0.0,3.93,199.93,171.94,37.03,38.39,58.34,31.91,38.01,85.23,0.0,0.0,0.0,68.94,76.41,143.58,0.0,0.0,0.0,0.26,0.38,3.18,0.0,0.0,0.0,0.26,0.38,3.18,69.21,77.18,147.68,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.38,0.0,10,30,30,-1,0,0,0,0,0,0,0,0,-1,1,1,773,0.0,0.0,0.0,1882.0,0,2062.0,0.0,1992.86,2280.2,0.0,6.0,0.0,0.0,198.64,128.43,0,14,13
